Youth,Label,Date,Filename,Status
CaseyGarcia,GT,2024-11-18,CaseyGarcia GT 2024-11-18.docx,valid
CaseyGarcia,GT,2024-11-25,CaseyGarcia GT 2024-11-25.docx,valid
CaseyGarcia,GT,2024-11-20,,skipped
CaseyGarcia,GT,2024-11-24,CaseyGarcia GT 2024-11-24.docx,valid
CaseyGarcia,GT,2024-11-29,CaseyGarcia GT 2024-11-29.docx,valid
CaseyGarcia,GT,2024-11-28,CaseyGarcia GT 2024-11-28.docx,valid
CaseyGarcia,GT,2024-12-01,CaseyGarcia GT 2024-12-01.docx,valid
CaseyGarcia,GT,2024-12-09,CaseyGarcia GT 2024-12-09.pdf,misnamed
CaseyGarcia,GT,2024-12-10,CaseyGarcia GT 2024-12-10.docx,valid
CaseyGarcia,GT,2024-12-07,CaseyGarcia GT 2024-12-07.docx,valid
CaseyGarcia,GT,2024-12-16,CaseyGarcia GT 2024-12-16.docx,valid
CaseyGarcia,GT,2024-12-11,CaseyGarcia GT 2024-12-11.docx,valid
CaseyGarcia,GT,2024-12-17,GT CaseyGarcia 2024-12-17.docx,misnamed
CaseyGarcia,GT,2024-12-24,,skipped
CaseyGarcia,GT,2024-12-19,CaseyGarcia GT 2024-12-19.docx,valid
CaseyGarcia,GT,2024-12-23,GT CaseyGarcia 2024-12-23.docx,misnamed
CaseyGarcia,GT,2024-12-30,CaseyGarcia GT 2024-12-30.docx,valid
CaseyGarcia,GT,2024-12-29,CaseyGarcia GT 2024-12-29.docx,valid
CaseyGarcia,GT,2024-12-31,CaseyGarcia GT 2024-12-31.docx,valid
MorganGarcia,GT,2024-02-11,MorganGarcia GT 2024-02-11.docx,valid
MorganGarcia,GT,2024-02-07,,skipped
MorganGarcia,GT,2024-02-12,MorganGarcia GT 2024-02-12.docx,valid
MorganGarcia,GT,2024-02-14,MorganGarcia GT 2024-02-14.docx,valid
MorganGarcia,GT,2024-02-17,MorganGarcia GT 2024-02-17.docx,valid
MorganGarcia,GT,2024-02-19,MorganGarcia GT 2024-02-19.docx,valid
MorganGarcia,GT,2024-02-22,MorganGarcia GT 2024-02-22.docx,valid
MorganGarcia,GT,2024-02-21,MorganGarcia GT 2024-02-21.docx,valid
MorganGarcia,GT,2024-02-26,MorganGarcia GT 2024-02-26.docx,valid
MorganGarcia,GT,2024-03-04,MorganGarcia GT 2024-03-04.docx,valid
MorganGarcia,GT,2024-02-29,MorganGarcia GT 2024-02-29.docx,valid
MorganGarcia,GT,2024-03-02,MorganGarcia GT 2024-03-02.docx,valid
MorganGarcia,GT,2024-03-12,MorganGarcia GT 2024-03-12.docx,valid
MorganGarcia,GT,2024-03-06,MorganGarcia GT 2024-03-06.docx,valid
MorganGarcia,GT,2024-03-08,MorganGarcia GT 2024-03-08.docx,valid
MorganGarcia,GT,2024-03-17,MorganGarcia GT 2024-03-17.docx,valid
MorganGarcia,GT,2024-03-14,MorganGarcia GT 2024-03-14.docx,valid
MorganGarcia,GT,2024-03-16,MorganGarcia GT 2024-03-16.docx,valid
MorganGarcia,GT,2024-03-23,MorganGarcia GT 2024-03-23.docx,valid
MorganGarcia,GT,2024-03-26,MorganGarcia GT 2024-03-26.docx,valid
MorganGarcia,GT,2024-03-22,MorganGarcia GT 2024-03-22.docx,valid
MorganGarcia,GT,2024-03-27,MorganGarcia GT 2024-03-27.docx,valid
MorganGarcia,GT,2024-03-28,MorganGarcia GT 2024-03-28.docx,valid
MorganGarcia,GT,2024-04-02,MorganGarcia GT 2024-04-02.docx,valid
MorganGarcia,GT,2024-04-05,MorganGarcia GT 2024-04-05.docx,valid
MorganGarcia,GT,2024-04-06,MorganGarcia GT 2024-04-06.docx,valid
MorganGarcia,GT,2024-04-09,MorganGarcia GT 2024-04-09.docx,valid
MorganGarcia,GT,2024-04-15,MorganGarcia GT 2024-04-15.docx,valid
MorganGarcia,GT,2024-04-11,MorganGarciaGT2024-04-11.docx,misnamed
MorganGarcia,GT,2024-04-13,MorganGarcia GT 2024-04-13.docx,valid
MorganGarcia,GT,2024-04-22,MorganGarcia GT 2024-04-22.docx,valid
MorganGarcia,GT,2024-04-21,MorganGarcia GT 2024-04-21.docx,valid
MorganGarcia,GT,2024-04-23,MorganGarcia GT 2024-04-23.docx,valid
MorganGarcia,GT,2024-04-30,MorganGarcia GT 2024-04-30.docx,valid
MorganGarcia,GT,2024-04-28,MorganGarcia GT 2024-04-28.docx,valid
MorganGarcia,GT,2024-04-27,MorganGarcia GT 2024-04-27.docx,valid
MorganGarcia,GT,2024-05-04,MorganGarcia GT 2024-05-04.docx,valid
MorganGarcia,GT,2024-05-03,MorganGarcia GT 2024-05-03.docx,valid
MorganGarcia,GT,2024-05-05,MorganGarcia GT 2024-05-05.docx,valid
MorganGarcia,GT,2024-05-12,MorganGarcia GT 2024-05-12.docx,valid
MorganGarcia,GT,2024-05-08,MorganGarcia GT 2024-05-08.docx,valid
MorganGarcia,GT,2024-05-09,MorganGarcia GT 2024-05-09.docx,valid
MorganGarcia,GT,2024-05-20,MorganGarcia GT 2024-05-20.docx,valid
MorganGarcia,GT,2024-05-19,MorganGarcia GT 2024-05-19.docx,valid
MorganGarcia,GT,2024-05-16,MorganGarcia GT 2024-05-16.docx,valid
MorganGarcia,GT,2024-05-26,MorganGarcia GT 2024-05-26.docx,valid
MorganGarcia,GT,2024-05-25,MorganGarcia GT 2024-05-25.docx,valid
MorganGarcia,GT,2024-05-22,MorganGarcia GT 2024-05-22.docx,valid
MorganGarcia,GT,2024-05-29,MorganGarcia GT 2024-05-29.docx,valid
MorganGarcia,GT,2024-06-03,MorganGarcia GT 2024-06-03.docx,valid
MorganGarcia,GT,2024-06-04,MorganGarcia GT 2024-06-04.docx,valid
MorganGarcia,GT,2024-06-08,MorganGarcia GT 2024-06-08.docx,valid
MorganGarcia,GT,2024-06-06,MorganGarcia GT 2024-06-06.docx,valid
MorganGarcia,GT,2024-06-09,MorganGarcia GT 2024-06-09.docx,valid
MorganGarcia,GT,2024-06-18,MorganGarcia GT 2024-06-18.docx,valid
MorganGarcia,GT,2024-06-17,MorganGarcia GT 2024-06-17.docx,valid
MorganGarcia,GT,2024-06-15,MorganGarcia GT 2024-06-15.docx,valid
MorganGarcia,GT,2024-06-23,,skipped
MorganGarcia,GT,2024-06-25,MorganGarcia GT 2024-06-25.docx,valid
MorganGarcia,GT,2024-06-19,MorganGarcia GT 2024-06-19.docx,valid
MorganGarcia,GT,2024-06-30,MorganGarcia GT 2024-06-30.docx,valid
MorganGarcia,GT,2024-06-26,MorganGarcia GT 2024-06-26.docx,valid
MorganGarcia,GT,2024-06-29,MorganGarcia GT 2024-06-29.docx,valid
MorganGarcia,GT,2024-07-07,MorganGarcia GT 2024-07-07.docx,valid
MorganGarcia,GT,2024-07-09,MorganGarcia GT 2024-07-09.docx,valid
MorganGarcia,GT,2024-07-04,MorganGarcia GT 2024-07-04.docx,valid
MorganGarcia,GT,2024-07-12,MorganGarcia GT 2024-07-12.docx,valid
MorganGarcia,GT,2024-07-16,MorganGarcia GT 2024-07-16.docx,valid
MorganGarcia,GT,2024-07-15,MorganGarciaGT2024-07-15.docx,misnamed
MorganGarcia,GT,2024-07-23,MorganGarcia GT 2024-07-23.docx,valid
MorganGarcia,GT,2024-07-21,MorganGarcia GT 2024-07-21.docx,valid
MorganGarcia,GT,2024-07-18,MorganGarcia GT 2024-07-18.docx,valid
MorganGarcia,GT,2024-07-26,MorganGarcia GT 2024-07-26.docx,valid
MorganGarcia,GT,2024-07-28,MorganGarcia GT 2024-07-28.docx,valid
MorganGarcia,GT,2024-07-25,MorganGarcia GT 2024-07-25.docx,valid
MorganGarcia,GT,2024-08-05,MorganGarcia GT 2024-08-05.docx,valid
MorganGarcia,GT,2024-08-01,MorganGarcia GT 2024-08-01.docx,valid
MorganGarcia,GT,2024-07-31,MorganGarcia GT 2024-07-31.docx,valid
MorganGarcia,GT,2024-08-09,MorganGarcia GT 2024-08-09.docx,valid
MorganGarcia,GT,2024-08-13,MorganGarcia GT 2024-08-13.docx,valid
MorganGarcia,GT,2024-08-10,MorganGarcia GT 2024-08-10.docx,valid
MorganGarcia,GT,2024-08-18,MorganGarcia GT 2024-08-18.docx,valid
MorganGarcia,GT,2024-08-14,MorganGarcia GT 2024-08-14.docx,valid
MorganGarcia,GT,2024-08-16,MorganGarcia GT 2024-08-16.docx,valid
MorganGarcia,GT,2024-08-27,MorganGarcia GT 2024-08-27.docx,valid
MorganGarcia,GT,2024-08-26,MorganGarcia GT 2024-08-26.docx,valid
MorganGarcia,GT,2024-08-23,MorganGarcia GT 2024-08-23.docx,valid
MorganGarcia,GT,2024-08-28,MorganGarcia GT 2024-08-28.docx,valid
MorganGarcia,GT,2024-08-29,MorganGarcia GT 2024-08-29.docx,valid
MorganGarcia,GT,2024-08-31,MorganGarcia GT 2024-08-31.docx,valid
MorganGarcia,GT,2024-09-10,MorganGarcia GT 2024-09-10.docx,valid
MorganGarcia,GT,2024-09-09,MorganGarcia GT 2024-09-09.docx,valid
MorganGarcia,GT,2024-09-07,MorganGarcia GT 2024-09-07.docx,valid
MorganGarcia,GT,2024-09-11,MorganGarcia GT 2024-09-11.docx,valid
MorganGarcia,GT,2024-09-14,MorganGarcia GT 2024-09-14.docx,valid
MorganGarcia,GT,2024-09-12,MorganGarcia GT 2024-09-12.docx,valid
MorganGarcia,GT,2024-09-21,MorganGarcia GT 2024-09-21.docx,valid
MorganGarcia,GT,2024-09-22,MorganGarcia GT 2024-09-22.docx,valid
MorganGarcia,GT,2024-09-20,MorganGarcia GT 2024-09-20.docx,valid
MorganGarcia,GT,2024-09-30,MorganGarcia GT 2024-09-30.docx,valid
MorganGarcia,GT,2024-09-29,MorganGarcia GT 2024-09-29.docx,valid
MorganGarcia,GT,2024-09-25,MorganGarcia GT 2024-09-25.docx,valid
MorganGarcia,GT,2024-10-02,MorganGarcia GT 2024-10-02.docx,valid
MorganGarcia,GT,2024-10-08,MorganGarcia GT 2024-10-08.docx,valid
MorganGarcia,GT,2024-10-04,MorganGarcia GT 2024-10-04.docx,valid
MorganGarcia,GT,2024-10-09,MorganGarcia GT 2024-10-09.docx,valid
MorganGarcia,GT,2024-10-14,MorganGarcia GT 2024-10-14.docx,valid
MorganGarcia,GT,2024-10-11,MorganGarcia GT 2024-10-11.docx,valid
MorganGarcia,GT,2024-10-20,,skipped
MorganGarcia,GT,2024-10-18,MorganGarcia GT 2024-10-18.docx,valid
MorganGarcia,GT,2024-10-21,MorganGarcia GT 2024-10-21.docx,valid
MorganGarcia,GT,2024-10-26,MorganGarcia GT 2024-10-26.docx,valid
MorganGarcia,GT,2024-10-23,MorganGarcia GT 2024-10-23.docx,valid
MorganGarcia,GT,2024-10-24,MorganGarcia GT 2024-10-24.docx,valid
MorganGarcia,GT,2024-11-05,MorganGarcia GT 2024-11-05.docx,valid
MorganGarcia,GT,2024-10-30,MorganGarcia GT 2024-10-30.docx,valid
MorganGarcia,GT,2024-10-31,MorganGarcia GT 2024-10-31.docx,valid
MorganGarcia,GT,2024-11-07,MorganGarcia GT 2024-11-07.docx,valid
MorganGarcia,GT,2024-11-12,MorganGarcia GT 2024-11-12.docx,valid
MorganGarcia,GT,2024-11-09,MorganGarcia GT 2024-11-09.docx,valid
MorganGarcia,GT,2024-11-15,MorganGarcia GT 2024-11-15.docx,valid
MorganGarcia,GT,2024-11-13,MorganGarcia GT 2024-11-13.docx,valid
MorganGarcia,GT,2024-11-17,MorganGarcia GT 2024-11-17.docx,valid
MorganGarcia,GT,2024-11-21,MorganGarcia GT 2024-11-21.docx,valid
MorganGarcia,GT,2024-11-26,MorganGarcia GT 2024-11-26.docx,valid
MorganGarcia,GT,2024-11-23,MorganGarcia GT 2024-11-23.docx,valid
MorganGarcia,GT,2024-11-30,MorganGarcia GT 2024-11-30.docx,valid
MorganGarcia,GT,2024-12-01,MorganGarcia GT 2024-12-01.docx,valid
MorganGarcia,GT,2024-12-02,MorganGarcia GT 2024-12-02.docx,valid
MorganGarcia,GT,2024-12-05,MorganGarcia GT 2024-12-05.docx,valid
MorganGarcia,GT,2024-12-10,MorganGarcia GT 2024-12-10.docx,valid
MorganGarcia,GT,2024-12-07,MorganGarcia GT 2024-12-07.docx,valid
MorganGarcia,GT,2024-12-14,MorganGarcia GT 2024-12-14.docx,valid
MorganGarcia,GT,2024-12-15,MorganGarcia GT 2024-12-15.docx,valid
MorganGarcia,GT,2024-12-16,MorganGarcia GT 2024-12-16.docx,valid
MorganGarcia,GT,2024-12-23,MorganGarcia GT 2024-12-23.docx,valid
MorganGarcia,GT,2024-12-20,MorganGarcia GT 2024-12-20.docx,valid
MorganGarcia,GT,2024-12-18,MorganGarcia GT 2024-12-18.docx,valid
MorganGarcia,GT,2024-12-27,,skipped
MorganGarcia,GT,2024-12-28,MorganGarcia GT 2024-12-28.docx,valid
MorganGarcia,GT,2024-12-25,MorganGarcia GT 2024-12-25.docx,valid
EmersonLee,GT,2024-02-22,EmersonLee GT 2024-02-22.docx,valid
EmersonLee,GT,2024-02-23,EmersonLee GT 2024-02-23.docx,valid
EmersonLee,GT,2024-02-18,EmersonLee GT 2024-02-18.docx,valid
EmersonLee,GT,2024-03-01,EmersonLee GT 2024-03-01.docx,valid
EmersonLee,GT,2024-02-25,EmersonLee GT 2024-02-25.docx,valid
EmersonLee,GT,2024-02-27,EmersonLee GT 2024-02-27.docx,valid
EmersonLee,GT,2024-03-02,,skipped
EmersonLee,GT,2024-03-04,EmersonLee GT 2024-03-04.docx,valid
EmersonLee,GT,2024-03-05,EmersonLee GT 2024-03-05.docx,valid
EmersonLee,GT,2024-03-14,EmersonLee GT 2024-03-14.docx,valid
EmersonLee,GT,2024-03-11,EmersonLee GT 2024-03-11.docx,valid
EmersonLee,GT,2024-03-15,EmersonLee GT 2024-03-15.docx,valid
EmersonLee,GT,2024-03-17,EmersonLee GT 2024-03-17.docx,valid
EmersonLee,GT,2024-03-19,EmersonLee GT 2024-03-19.docx,valid
EmersonLee,GT,2024-03-18,EmersonLee GT 2024-03-18.docx,valid
EmersonLee,GT,2024-03-26,EmersonLee GT 2024-03-26.docx,valid
EmersonLee,GT,2024-03-24,EmersonLee GT 2024-03-24.docx,valid
EmersonLee,GT,2024-03-27,EmersonLee GT 2024-03-27.docx,valid
EmersonLee,GT,2024-03-30,EmersonLee GT 2024-03-30.docx,valid
EmersonLee,GT,2024-04-03,EmersonLee GT 2024-04-03.docx,valid
EmersonLee,GT,2024-03-31,EmersonLee GT 2024-03-31.docx,valid
EmersonLee,GT,2024-04-10,EmersonLee GT 2024-04-10.docx,valid
EmersonLee,GT,2024-04-11,EmersonLee GT 2024-04-11.docx,valid
EmersonLee,GT,2024-04-07,EmersonLee GT 2024-04-07.docx,valid
EmersonLee,GT,2024-04-16,EmersonLee GT 2024-04-16.docx,valid
EmersonLee,GT,2024-04-17,EmersonLee GT 2024-04-17.docx,valid
EmersonLee,GT,2024-04-15,EmersonLee GT 2024-04-15.docx,valid
EmersonLee,GT,2024-04-21,EmersonLee GT 2024-04-21.docx,valid
EmersonLee,GT,2024-04-20,EmersonLee GT 2024-04-20.docx,valid
EmersonLee,GT,2024-04-23,EmersonLee GT 2024-04-23.docx,valid
EmersonLee,GT,2024-04-28,EmersonLee GT 2024-04-28.docx,valid
EmersonLee,GT,2024-04-29,EmersonLee GT 2024-04-29.docx,valid
EmersonLee,GT,2024-04-27,EmersonLee GT 2024-04-27.docx,valid
EmersonLee,GT,2024-05-07,EmersonLee GT 2024-05-07.docx,valid
EmersonLee,GT,2024-05-09,EmersonLee GT 2024-05-09.docx,valid
EmersonLee,GT,2024-05-05,EmersonLee GT 2024-05-05.docx,valid
EmersonLee,GT,2024-05-12,EmersonLee GT 2024-05-12.docx,valid
EmersonLee,GT,2024-05-13,EmersonLee GT 2024-05-13.docx,valid
EmersonLee,GT,2024-05-11,EmersonLee GT 2024-05-11.docx,valid
EmersonLee,GT,2024-05-23,EmersonLee GT 2024-05-23.docx,valid
EmersonLee,GT,2024-05-22,EmersonLee GT 2024-05-22.docx,valid
EmersonLee,GT,2024-05-18,EmersonLee GT 2024-05-18.docx,valid
EmersonLee,GT,2024-05-28,EmersonLee GT 2024-05-28.docx,valid
EmersonLee,GT,2024-05-30,EmersonLee GT 2024-05-30.docx,valid
EmersonLee,GT,2024-05-26,,skipped
EmersonLee,GT,2024-06-02,EmersonLee GT 2024-06-02.docx,valid
EmersonLee,GT,2024-06-03,EmersonLee GT 2024-06-03.docx,valid
EmersonLee,GT,2024-06-06,,skipped
EmersonLee,GT,2024-06-10,EmersonLee GT 2024-06-10.docx,valid
EmersonLee,GT,2024-06-09,EmersonLee GT 2024-06-09.docx,valid
EmersonLee,GT,2024-06-13,EmersonLee GT 2024-06-13.docx,valid
EmersonLee,GT,2024-06-17,EmersonLee GT 2024-06-17.docx,valid
EmersonLee,GT,2024-06-20,EmersonLee GT 2024-06-20.docx,valid
EmersonLee,GT,2024-06-16,EmersonLeeGT2024-06-16.docx,misnamed
EmersonLee,GT,2024-06-24,EmersonLee GT 2024-06-24.docx,valid
EmersonLee,GT,2024-06-23,GT EmersonLee 2024-06-23.docx,misnamed
EmersonLee,GT,2024-06-27,EmersonLee GT 2024-06-27.docx,valid
EmersonLee,GT,2024-07-03,EmersonLee GT 2024-07-03.docx,valid
EmersonLee,GT,2024-07-05,EmersonLee GT 2024-07-05.docx,valid
EmersonLee,GT,2024-06-29,EmersonLee GT 2024-06-29.docx,valid
EmersonLee,GT,2024-07-07,GT EmersonLee 2024-07-07.docx,misnamed
EmersonLee,GT,2024-07-10,EmersonLee GT 2024-07-10.docx,valid
EmersonLee,GT,2024-07-12,EmersonLee GT 2024-07-12.docx,valid
EmersonLee,GT,2024-07-18,EmersonLee GT 2024-07-18.docx,valid
EmersonLee,GT,2024-07-13,EmersonLee GT 2024-07-13.docx,valid
EmersonLee,GT,2024-07-17,EmersonLee GT 2024-07-17.docx,valid
EmersonLee,GT,2024-07-25,EmersonLeeGT2024-07-25.docx,misnamed
EmersonLee,GT,2024-07-21,EmersonLee GT 2024-07-21.docx,valid
EmersonLee,GT,2024-07-20,EmersonLee GT 2024-07-20.docx,valid
EmersonLee,GT,2024-07-28,EmersonLee GT 2024-07-28.docx,valid
EmersonLee,GT,2024-08-01,EmersonLee GT 2024-08-01.docx,valid
EmersonLee,GT,2024-08-02,EmersonLee GT 2024-08-02.docx,valid
EmersonLee,GT,2024-08-06,EmersonLee GT 2024-08-06.docx,valid
EmersonLee,GT,2024-08-04,EmersonLee GT 2024-08-04.docx,valid
EmersonLee,GT,2024-08-08,EmersonLee GT 2024-08-08.docx,valid
EmersonLee,GT,2024-08-10,EmersonLee GT 2024-08-10.docx,valid
EmersonLee,GT,2024-08-12,EmersonLee GT 2024-08-12.docx,valid
EmersonLee,GT,2024-08-15,EmersonLee GT 2024-08-15.docx,valid
EmersonLee,GT,2024-08-19,EmersonLee GT 2024-08-19.docx,valid
EmersonLee,GT,2024-08-22,EmersonLee GT 2024-08-22.docx,valid
EmersonLee,GT,2024-08-17,EmersonLee GT 2024-08-17.docx,valid
EmersonLee,GT,2024-08-28,EmersonLee GT 2024-08-28.docx,valid
EmersonLee,GT,2024-08-27,EmersonLee GT 2024-08-27.docx,valid
EmersonLee,GT,2024-08-29,EmersonLee GT 2024-08-29.docx,valid
EmersonLee,GT,2024-09-03,EmersonLee GT 2024-09-03.docx,valid
EmersonLee,GT,2024-08-31,EmersonLee GT 2024-08-31.docx,valid
EmersonLee,GT,2024-09-04,EmersonLee GT 2024-09-04.docx,valid
EmersonLee,GT,2024-09-11,EmersonLee GT 2024-09-11.docx,valid
EmersonLee,GT,2024-09-10,EmersonLee GT 2024-09-10.docx,valid
EmersonLee,GT,2024-09-08,EmersonLee GT 2024-09-08.docx,valid
EmersonLee,GT,2024-09-15,EmersonLee GT 2024-09-15.docx,valid
EmersonLee,GT,2024-09-20,EmersonLee GT 2024-09-20.docx,valid
EmersonLee,GT,2024-09-14,EmersonLee GT 2024-09-14.docx,valid
EmersonLee,GT,2024-09-22,EmersonLee GT 2024-09-22.docx,valid
EmersonLee,GT,2024-09-24,GT EmersonLee 2024-09-24.docx,misnamed
EmersonLee,GT,2024-09-26,EmersonLee GT 2024-09-26.docx,valid
EmersonLee,GT,2024-10-04,EmersonLee GT 2024-10-04.docx,valid
EmersonLee,GT,2024-10-02,EmersonLee GT 2024-10-02.docx,valid
EmersonLee,GT,2024-09-29,GT EmersonLee 2024-09-29.docx,misnamed
EmersonLee,GT,2024-10-05,EmersonLee GT 2024-10-05.pdf,misnamed
EmersonLee,GT,2024-10-11,EmersonLee GT 2024-10-11.docx,valid
EmersonLee,GT,2024-10-09,EmersonLee GT 2024-10-09.docx,valid
EmersonLee,GT,2024-10-12,EmersonLee GT 2024-10-12.docx,valid
EmersonLee,GT,2024-10-17,EmersonLee GT 2024-10-17.docx,valid
EmersonLee,GT,2024-10-15,EmersonLee GT 2024-10-15.docx,valid
EmersonLee,GT,2024-10-19,EmersonLee GT 2024-10-19.docx,valid
EmersonLee,GT,2024-10-25,EmersonLee GT 2024-10-25.docx,valid
EmersonLee,GT,2024-10-21,EmersonLee GT 2024-10-21.docx,valid
EmersonLee,GT,2024-10-28,EmersonLee GT 2024-10-28.docx,valid
EmersonLee,GT,2024-11-01,EmersonLee GT 2024-11-01.docx,valid
EmersonLee,GT,2024-10-29,EmersonLee GT 2024-10-29.docx,valid
EmersonLee,GT,2024-11-07,EmersonLee GT 2024-11-07.docx,valid
EmersonLee,GT,2024-11-02,EmersonLee GT 2024-11-02.docx,valid
EmersonLee,GT,2024-11-05,EmersonLee GT 2024-11-05.docx,valid
EmersonLee,GT,2024-11-11,EmersonLee GT 2024-11-11.docx,valid
EmersonLee,GT,2024-11-15,EmersonLee GT 2024-11-15.pdf,misnamed
EmersonLee,GT,2024-11-10,EmersonLeeGT2024-11-10.docx,misnamed
EmersonLee,GT,2024-11-17,EmersonLee GT 2024-11-17.docx,valid
EmersonLee,GT,2024-11-19,EmersonLee GT 2024-11-19.docx,valid
EmersonLee,GT,2024-11-16,EmersonLee GT 2024-11-16.docx,valid
EmersonLee,GT,2024-11-24,EmersonLee GT 2024-11-24.docx,valid
EmersonLee,GT,2024-11-25,EmersonLee GT 2024-11-25.docx,valid
EmersonLee,GT,2024-11-26,EmersonLee GT 2024-11-26.pdf,misnamed
EmersonLee,GT,2024-12-03,EmersonLee GT 2024-12-03.docx,valid
EmersonLee,GT,2024-12-01,EmersonLee GT 2024-12-01.docx,valid
EmersonLee,GT,2024-12-02,EmersonLee GT 2024-12-02.docx,valid
EmersonLee,GT,2024-12-10,EmersonLee GT 2024-12-10.docx,valid
EmersonLee,GT,2024-12-12,EmersonLee GT 2024-12-12.docx,valid
EmersonLee,GT,2024-12-07,EmersonLee GT 2024-12-07.docx,valid
EmersonLee,GT,2024-12-14,EmersonLee GT 2024-12-14.docx,valid
EmersonLee,GT,2024-12-20,EmersonLee GT 2024-12-20.docx,valid
EmersonLee,GT,2024-12-16,EmersonLee GT 2024-12-16.docx,valid
EmersonLee,GT,2024-12-25,EmersonLeeGT2024-12-25.docx,misnamed
EmersonLee,GT,2024-12-24,EmersonLee GT 2024-12-24.docx,valid
EmersonLee,GT,2024-12-21,EmersonLee GT 2024-12-21.docx,valid
EmersonLee,GT,2024-12-30,EmersonLee GT 2024-12-30.docx,valid
EmersonLee,GT,2024-12-29,EmersonLee GT 2024-12-29.docx,valid
EmersonLee,GT,2025-01-03,EmersonLee GT 2025-01-03.docx,valid
HarperWhite,GT,2024-02-06,HarperWhite GT 2024-02-06.docx,valid
HarperWhite,GT,2024-02-03,HarperWhite GT 2024-02-03.docx,valid
HarperWhite,GT,2024-02-08,HarperWhite GT 2024-02-08.docx,valid
HarperWhite,GT,2024-02-13,HarperWhite GT 2024-02-13.docx,valid
HarperWhite,GT,2024-02-19,HarperWhite GT 2024-02-19.docx,valid
HarperWhite,GT,2024-02-14,HarperWhite GT 2024-02-14.docx,valid
HarperWhite,GT,2024-02-24,HarperWhite GT 2024-02-24.docx,valid
HarperWhite,GT,2024-02-27,HarperWhite GT 2024-02-27.docx,valid
HarperWhite,GT,2024-02-29,HarperWhite GT 2024-02-29.docx,valid
HarperWhite,GT,2024-03-02,HarperWhite GT 2024-03-02.docx,valid
HarperWhite,GT,2024-03-07,HarperWhite GT 2024-03-07.docx,valid
HarperWhite,GT,2024-03-08,HarperWhite GT 2024-03-08.docx,valid
HarperWhite,GT,2024-03-19,HarperWhite GT 2024-03-19.docx,valid
HarperWhite,GT,2024-03-17,HarperWhite GT 2024-03-17.docx,valid
HarperWhite,GT,2024-03-25,HarperWhite GT 2024-03-25.docx,valid
HarperWhite,GT,2024-03-22,HarperWhite GT 2024-03-22.docx,valid
HarperWhite,GT,2024-03-31,HarperWhite GT 2024-03-31.docx,valid
HarperWhite,GT,2024-03-29,HarperWhite GT 2024-03-29.docx,valid
HarperWhite,GT,2024-04-03,HarperWhite GT 2024-04-03.docx,valid
HarperWhite,GT,2024-04-05,HarperWhite GT 2024-04-05.docx,valid
HarperWhite,GT,2024-04-12,HarperWhite GT 2024-04-12.docx,valid
HarperWhite,GT,2024-04-10,HarperWhite GT 2024-04-10.docx,valid
HarperWhite,GT,2024-04-22,HarperWhiteGT2024-04-22.docx,misnamed
HarperWhite,GT,2024-04-23,HarperWhite GT 2024-04-23.docx,valid
HarperWhite,GT,2024-04-27,HarperWhite GT 2024-04-27.docx,valid
HarperWhite,GT,2024-04-25,HarperWhite GT 2024-04-25.docx,valid
HarperWhite,GT,2024-05-06,HarperWhite GT 2024-05-06.docx,valid
HarperWhite,GT,2024-05-04,HarperWhite GT 2024-05-04.docx,valid
HarperWhite,GT,2024-05-08,HarperWhite GT 2024-05-08.docx,valid
HarperWhite,GT,2024-05-13,HarperWhite GT 2024-05-13.docx,valid
HarperWhite,GT,2024-05-21,HarperWhite GT 2024-05-21.docx,valid
HarperWhite,GT,2024-05-18,HarperWhite GT 2024-05-18.docx,valid
HarperWhite,GT,2024-05-23,HarperWhite GT 2024-05-23.docx,valid
HarperWhite,GT,2024-05-27,HarperWhite GT 2024-05-27.docx,valid
HarperWhite,GT,2024-06-03,HarperWhite GT 2024-06-03.docx,valid
HarperWhite,GT,2024-06-01,HarperWhite GT 2024-06-01.docx,valid
HarperWhite,GT,2024-06-07,,skipped
HarperWhite,GT,2024-06-08,HarperWhite GT 2024-06-08.docx,valid
HarperWhite,GT,2024-06-12,HarperWhite GT 2024-06-12.docx,valid
HarperWhite,GT,2024-06-16,HarperWhite GT 2024-06-16.docx,valid
HarperWhite,GT,2024-06-23,HarperWhite GT 2024-06-23.docx,valid
HarperWhite,GT,2024-06-21,HarperWhite GT 2024-06-21.docx,valid
HarperWhite,GT,2024-07-02,HarperWhite GT 2024-07-02.docx,valid
HarperWhite,GT,2024-06-26,HarperWhite GT 2024-06-26.docx,valid
HarperWhite,GT,2024-07-06,HarperWhite GT 2024-07-06.docx,valid
HarperWhite,GT,2024-07-03,HarperWhite GT 2024-07-03.docx,valid
HarperWhite,GT,2024-07-14,HarperWhite GT 2024-07-14.docx,valid
HarperWhite,GT,2024-07-12,HarperWhite GT 2024-07-12.docx,valid
HarperWhite,GT,2024-07-18,HarperWhite GT 2024-07-18.docx,valid
HarperWhite,GT,2024-07-21,HarperWhite GT 2024-07-21.docx,valid
HarperWhite,GT,2024-07-28,HarperWhite GT 2024-07-28.docx,valid
HarperWhite,GT,2024-07-25,HarperWhite GT 2024-07-25.docx,valid
HarperWhite,GT,2024-08-03,HarperWhite GT 2024-08-03.docx,valid
HarperWhite,GT,2024-08-05,HarperWhite GT 2024-08-05.docx,valid
HarperWhite,GT,2024-08-10,HarperWhite GT 2024-08-10.docx,valid
